t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
4.318,0.426692,0.00452281,0.144612,0.083226,3.05919,0.457779,-0.0113772,-0.00487144,-0.0192862,-0.457214,0.376934,0.56813,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0557619,0.682483,1.48617,0.156316,-5.37194,-0.602555,2.40203,-9.63131,-7.49491,-7.70004,3.73846,2.46199,-0.0483157,0.0478658,-0.376473,-0.000772736,-0.00082264,9.84631e-05
4.319,0.426681,0.00451738,0.144594,0.0828118,3.05955,0.458285,-0.0113526,-0.00490689,-0.0192284,-0.454512,0.375986,0.564228,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0554697,0.682683,1.48582,0.155544,-5.37157,-0.602309,2.38956,-9.6373,-7.48638,-7.66169,3.73253,2.45996,-0.0481334,0.0476027,-0.376636,-0.000768484,-0.000819636,9.8197e-05
4.32,0.42667,0.00451191,0.144575,0.0824001,3.05991,0.458787,-0.011328,-0.00494202,-0.0191706,-0.451823,0.37504,0.560344,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0551789,0.682883,1.48547,0.154776,-5.3712,-0.602063,2.37714,-9.64328,-7.47788,-7.62351,3.72658,2.45792,-0.0479511,0.0473412,-0.376799,-0.000764257,-0.000816636,9.79303e-05
4.321,0.426659,0.00450642,0.144557,0.0819908,3.06027,0.459286,-0.0113033,-0.00497684,-0.0191128,-0.449147,0.374098,0.556477,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0548895,0.683082,1.48512,0.154012,-5.37082,-0.601818,2.36478,-9.64926,-7.46941,-7.58551,3.72061,2.45589,-0.047769,0.0470812,-0.37696,-0.000760054,-0.000813639,9.76631e-05
4.322,0.426648,0.00450089,0.144539,0.0815841,3.06063,0.459781,-0.0112786,-0.00501135,-0.0190551,-0.446485,0.373158,0.552628,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0546015,0.683281,1.48478,0.153251,-5.37045,-0.601572,2.35247,-9.65523,-7.46097,-7.54768,3.71464,2.45387,-0.047587,0.0468229,-0.377121,-0.000755875,-0.000810646,9.73953e-05
4.323,0.426637,0.00449534,0.144521,0.0811797,3.06099,0.460273,-0.0112539,-0.00504555,-0.0189974,-0.443836,0.372221,0.548796,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0543149,0.68348,1.48443,0.152494,-5.37008,-0.601327,2.34021,-9.66121,-7.45255,-7.51002,3.70865,2.45185,-0.0474051,0.046566,-0.377281,-0.000751719,-0.000807657,9.7127e-05
4.324,0.426626,0.00448975,0.144503,0.0807778,3.06135,0.460761,-0.0112292,-0.00507943,-0.0189397,-0.441201,0.371287,0.544981,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0540298,0.683679,1.48408,0.151741,-5.36971,-0.601082,2.328,-9.66718,-7.44416,-7.47253,3.70264,2.44983,-0.0472233,0.0463108,-0.377439,-0.000747588,-0.000804672,9.68582e-05
4.325,0.426615,0.00448414,0.144485,0.0803784,3.0617,0.461246,-0.0112044,-0.00511301,-0.018882,-0.438579,0.370355,0.541183,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.053746,0.683877,1.48374,0.150992,-5.36934,-0.600838,2.31584,-9.67314,-7.4358,-7.43521,3.69663,2.44781,-0.0470417,0.046057,-0.377597,-0.00074348,-0.00080169,9.65889e-05
4.326,0.426604,0.00447849,0.144467,0.0799813,3.06206,0.461727,-0.0111796,-0.00514628,-0.0188243,-0.43597,0.369427,0.537403,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0534635,0.684075,1.48339,0.150247,-5.36897,-0.600593,2.30374,-9.6791,-7.42747,-7.39807,3.6906,2.44581,-0.0468602,0.0458048,-0.377754,-0.000739396,-0.000798713,9.63192e-05
4.327,0.426594,0.00447282,0.144449,0.0795867,3.06242,0.462204,-0.0111548,-0.00517924,-0.0187667,-0.433374,0.3685,0.53364,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0531825,0.684273,1.48305,0.149505,-5.3686,-0.600349,2.29168,-9.68506,-7.41916,-7.36109,3.68456,2.4438,-0.0466788,0.0455542,-0.37791,-0.000735336,-0.000795739,9.6049e-05
4.328,0.426583,0.00446712,0.144431,0.0791944,3.06277,0.462678,-0.0111299,-0.0052119,-0.0187091,-0.430791,0.367577,0.529894,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0529028,0.68447,1.48271,0.148767,-5.36823,-0.600105,2.27968,-9.69102,-7.41088,-7.32428,3.67851,2.4418,-0.0464976,0.045305,-0.378064,-0.000731299,-0.000792769,9.57783e-05
4.329,0.426572,0.0044614,0.144413,0.0788045,3.06312,0.463149,-0.011105,-0.00524425,-0.0186515,-0.428221,0.366656,0.526165,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0526245,0.684667,1.48237,0.148033,-5.36786,-0.599861,2.26773,-9.69697,-7.40262,-7.28763,3.67244,2.4398,-0.0463165,0.0450574,-0.378218,-0.000727286,-0.000789803,9.55072e-05
4.33,0.426561,0.00445564,0.144395,0.078417,3.06347,0.463616,-0.0110801,-0.0052763,-0.018594,-0.425664,0.365738,0.522452,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0523476,0.684864,1.48203,0.147302,-5.3675,-0.599617,2.25582,-9.70291,-7.39439,-7.25116,3.66637,2.43781,-0.0461356,0.0448113,-0.378371,-0.000723295,-0.000786842,9.52357e-05
4.331,0.426551,0.00444986,0.144378,0.0780318,3.06383,0.464079,-0.0110552,-0.00530805,-0.0185365,-0.42312,0.364822,0.518757,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.052072,0.68506,1.48169,0.146575,-5.36713,-0.599373,2.24397,-9.70886,-7.38619,-7.21485,3.66028,2.43582,-0.0459549,0.0445667,-0.378523,-0.000719328,-0.000783884,9.49639e-05
4.332,0.42654,0.00444405,0.14436,0.077649,3.06418,0.46454,-0.0110303,-0.0053395,-0.0184791,-0.420589,0.363909,0.515079,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0517978,0.685257,1.48135,0.145852,-5.36676,-0.59913,2.23217,-9.7148,-7.37801,-7.17871,3.65419,2.43384,-0.0457743,0.0443235,-0.378674,-0.000715384,-0.000780931,9.46916e-05
4.333,0.426529,0.00443822,0.144343,0.0772685,3.06452,0.464996,-0.0110053,-0.00537065,-0.0184217,-0.418071,0.362998,0.511417,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0515249,0.685452,1.48101,0.145132,-5.3664,-0.598887,2.22042,-9.72073,-7.36986,-7.14273,3.64808,2.43186,-0.0455938,0.0440819,-0.378824,-0.000711463,-0.000777981,9.4419e-05
4.334,0.426519,0.00443236,0.144325,0.0768903,3.06487,0.46545,-0.0109803,-0.0054015,-0.0183643,-0.415565,0.362091,0.507772,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0512533,0.685648,1.48067,0.144416,-5.36603,-0.598644,2.20872,-9.72666,-7.36174,-7.10692,3.64196,2.42988,-0.0454135,0.0438417,-0.378974,-0.000707564,-0.000775036,9.4146e-05
4.335,0.426508,0.00442647,0.144308,0.0765144,3.06522,0.4659,-0.0109553,-0.00543206,-0.0183069,-0.413072,0.361185,0.504143,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0509831,0.685843,1.48034,0.143703,-5.36567,-0.598401,2.19707,-9.73258,-7.35364,-7.07127,3.63583,2.42791,-0.0452334,0.0436031,-0.379122,-0.000703689,-0.000772095,9.38727e-05
4.336,0.426498,0.00442055,0.14429,0.0761408,3.06557,0.466346,-0.0109303,-0.00546232,-0.0182496,-0.410591,0.360282,0.500532,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0507142,0.686038,1.48,0.142994,-5.3653,-0.598159,2.18547,-9.7385,-7.34556,-7.03578,3.6297,2.42594,-0.0450535,0.0433659,-0.379269,-0.000699836,-0.000769159,9.35991e-05
4.337,0.426487,0.00441461,0.144273,0.0757695,3.06591,0.46679,-0.0109053,-0.00549229,-0.0181924,-0.408123,0.359382,0.496936,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0504467,0.686233,1.47967,0.142289,-5.36494,-0.597916,2.17392,-9.74442,-7.33752,-7.00046,3.62355,2.42397,-0.0448737,0.0431301,-0.379416,-0.000696005,-0.000766226,9.33252e-05
4.338,0.426477,0.00440865,0.144256,0.0754004,3.06626,0.46723,-0.0108802,-0.00552196,-0.0181352,-0.405668,0.358484,0.493358,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0501804,0.686427,1.47934,0.141587,-5.36458,-0.597674,2.16242,-9.75033,-7.32949,-6.96529,3.61739,2.42201,-0.0446941,0.0428958,-0.379561,-0.000692197,-0.000763298,9.3051e-05
4.339,0.426466,0.00440266,0.144238,0.0750336,3.0666,0.467666,-0.0108552,-0.00555135,-0.018078,-0.403225,0.357589,0.489795,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0499155,0.686621,1.479,0.140889,-5.36422,-0.597432,2.15097,-9.75624,-7.3215,-6.93029,3.61123,2.42006,-0.0445147,0.042663,-0.379706,-0.000688412,-0.000760375,9.27766e-05
4.34,0.426456,0.00439665,0.144221,0.0746691,3.06695,0.4681,-0.0108301,-0.00558045,-0.0180209,-0.400794,0.356696,0.486249,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0496519,0.686815,1.47867,0.140194,-5.36385,-0.59719,2.13957,-9.76214,-7.31352,-6.89545,3.60506,2.41811,-0.0443354,0.0424316,-0.379849,-0.000684648,-0.000757456,9.25019e-05
4.341,0.426445,0.00439061,0.144204,0.0743068,3.06729,0.46853,-0.010805,-0.00560925,-0.0179639,-0.398376,0.355805,0.48272,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0493896,0.687009,1.47834,0.139502,-5.36349,-0.596949,2.12822,-9.76804,-7.30558,-6.86077,3.59887,2.41616,-0.0441564,0.0422016,-0.379992,-0.000680907,-0.000754541,9.22269e-05
4.342,0.426435,0.00438454,0.144187,0.0739467,3.06763,0.468957,-0.0107799,-0.00563777,-0.0179069,-0.39597,0.354917,0.479206,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0491286,0.687202,1.47801,0.138815,-5.36313,-0.596707,2.11691,-9.77393,-7.29765,-6.82625,3.59268,2.41422,-0.0439775,0.041973,-0.380134,-0.000677188,-0.000751631,9.19517e-05
4.343,0.426424,0.00437846,0.14417,0.0735888,3.06797,0.46938,-0.0107548,-0.00566601,-0.0178499,-0.393576,0.354031,0.475709,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0488689,0.687395,1.47768,0.13813,-5.36277,-0.596466,2.10566,-9.77981,-7.28975,-6.79189,3.58648,2.41228,-0.0437988,0.0417459,-0.380275,-0.00067349,-0.000748725,9.16763e-05
4.344,0.426414,0.00437235,0.144153,0.0732332,3.06831,0.469801,-0.0107297,-0.00569396,-0.017793,-0.391194,0.353148,0.472228,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0486104,0.687587,1.47735,0.137449,-5.36241,-0.596225,2.09445,-9.7857,-7.28188,-6.75768,3.58028,2.41034,-0.0436203,0.0415202,-0.380415,-0.000669815,-0.000745824,9.14007e-05
4.345,0.426404,0.00436621,0.144136,0.0728797,3.06865,0.470218,-0.0107046,-0.00572163,-0.0177361,-0.388824,0.352267,0.468763,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0483533,0.687779,1.47703,0.136772,-5.36206,-0.595985,2.0833,-9.79157,-7.27403,-6.72363,3.57406,2.40841,-0.043442,0.0412959,-0.380555,-0.000666161,-0.000742927,9.1125e-05
4.346,0.426393,0.00436005,0.144119,0.0725284,3.06899,0.470631,-0.0106794,-0.00574902,-0.0176794,-0.386467,0.351389,0.465313,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0480974,0.687971,1.4767,0.136098,-5.3617,-0.595744,2.07219,-9.79744,-7.26621,-6.68974,3.56784,2.40648,-0.0432639,0.041073,-0.380693,-0.000662529,-0.000740035,9.0849e-05
4.347,0.426383,0.00435387,0.144103,0.0721793,3.06933,0.471042,-0.0106543,-0.00577612,-0.0176226,-0.384121,0.350513,0.46188,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0478428,0.688163,1.47638,0.135427,-5.36134,-0.595503,2.06113,-9.80331,-7.25841,-6.65601,3.56161,2.40456,-0.043086,0.0408515,-0.38083,-0.000658918,-0.000737148,9.05729e-05
4.348,0.426373,0.00434767,0.144086,0.0718323,3.06966,0.47145,-0.0106291,-0.00580295,-0.017566,-0.381788,0.349639,0.458463,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0475895,0.688354,1.47605,0.134759,-5.36098,-0.595263,2.05011,-9.80917,-7.25063,-6.62243,3.55538,2.40264,-0.0429083,0.0406314,-0.380967,-0.000655329,-0.000734266,9.02967e-05
4.349,0.426363,0.00434145,0.144069,0.0714874,3.07,0.471854,-0.010604,-0.0058295,-0.0175093,-0.379466,0.348767,0.455061,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0473375,0.688545,1.47573,0.134095,-5.36063,-0.595023,2.03915,-9.81502,-7.24288,-6.589,3.54914,2.40072,-0.0427308,0.0404126,-0.381103,-0.000651761,-0.000731388,9.00203e-05
4.35,0.426352,0.0043352,0.144053,0.0711447,3.07033,0.472255,-0.0105788,-0.00585578,-0.0174528,-0.377156,0.347898,0.451676,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0470867,0.688736,1.4754,0.133435,-5.36027,-0.594783,2.02823,-9.82087,-7.23515,-6.55573,3.54289,2.39881,-0.0425535,0.0401953,-0.381238,-0.000648215,-0.000728515,8.97438e-05
4.351,0.426342,0.00432893,0.144036,0.0708042,3.07067,0.472653,-0.0105537,-0.00588178,-0.0173963,-0.374857,0.347031,0.448306,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0468371,0.688926,1.47508,0.132778,-5.35992,-0.594544,2.01736,-9.82672,-7.22745,-6.52261,3.53663,2.39691,-0.0423765,0.0399793,-0.381372,-0.000644689,-0.000725646,8.94671e-05
4.352,0.426332,0.00432264,0.14402,0.0704657,3.071,0.473048,-0.0105285,-0.0059075,-0.0173399,-0.372571,0.346167,0.444952,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0465888,0.689116,1.47476,0.132124,-5.35957,-0.594304,2.00654,-9.83255,-7.21977,-6.48965,3.53037,2.395,-0.0421996,0.0397646,-0.381505,-0.000641185,-0.000722783,8.91904e-05
4.353,0.426322,0.00431632,0.144003,0.0701293,3.07133,0.47344,-0.0105034,-0.00593296,-0.0172835,-0.370296,0.345305,0.441613,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0463418,0.689305,1.47444,0.131473,-5.35921,-0.594065,1.99577,-9.83839,-7.21211,-6.45684,3.52411,2.3931,-0.042023,0.0395513,-0.381637,-0.000637701,-0.000719924,8.89137e-05
4.354,0.426312,0.00430999,0.143987,0.0697951,3.07167,0.473829,-0.0104782,-0.00595814,-0.0172272,-0.368033,0.344444,0.43829,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.046096,0.689495,1.47412,0.130826,-5.35886,-0.593826,1.98504,-9.84421,-7.20448,-6.42418,3.51783,2.39121,-0.0418466,0.0393394,-0.381769,-0.000634239,-0.00071707,8.86368e-05
4.355,0.426302,0.00430364,0.14397,0.0694629,3.072,0.474214,-0.010453,-0.00598305,-0.017171,-0.365781,0.343587,0.434982,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0458514,0.689684,1.4738,0.130181,-5.35851,-0.593587,1.97436,-9.85003,-7.19686,-6.39167,3.51156,2.38932,-0.0416704,0.0391288,-0.3819,-0.000630797,-0.000714221,8.83599e-05
4.356,0.426292,0.00429726,0.143954,0.0691327,3.07233,0.474597,-0.0104279,-0.0060077,-0.0171148,-0.363541,0.342731,0.43169,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0456081,0.689873,1.47349,0.129541,-5.35816,-0.593348,1.96373,-9.85585,-7.18928,-6.35931,3.50527,2.38743,-0.0414944,0.0389196,-0.38203,-0.000627376,-0.000711377,8.80829e-05
4.357,0.426282,0.00429086,0.143938,0.0688047,3.07266,0.474976,-0.0104027,-0.00603207,-0.0170588,-0.361312,0.341878,0.428413,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.045366,0.690061,1.47317,0.128903,-5.35781,-0.59311,1.95314,-9.86165,-7.18171,-6.3271,3.49898,2.38555,-0.0413186,0.0387116,-0.382159,-0.000623975,-0.000708538,8.78059e-05
4.358,0.426272,0.00428445,0.143922,0.0684786,3.07298,0.475353,-0.0103776,-0.00605619,-0.0170027,-0.359095,0.341027,0.425151,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0451251,0.690249,1.47285,0.128269,-5.35746,-0.592871,1.9426,-9.86746,-7.17417,-6.29503,3.49269,2.38367,-0.0411431,0.038505,-0.382287,-0.000620595,-0.000705704,8.75289e-05
4.359,0.426262,0.00427801,0.143906,0.0681547,3.07331,0.475726,-0.0103524,-0.00608003,-0.0169468,-0.356889,0.340178,0.421905,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0448854,0.690437,1.47254,0.127637,-5.35711,-0.592633,1.93211,-9.87325,-7.16665,-6.26312,3.48639,2.38179,-0.0409678,0.0382997,-0.382414,-0.000617235,-0.000702875,8.72519e-05
4.36,0.426252,0.00427156,0.14389,0.0678327,3.07364,0.476097,-0.0103273,-0.00610362,-0.0168909,-0.354694,0.339331,0.418673,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0446469,0.690624,1.47222,0.127009,-5.35676,-0.592395,1.92166,-9.87904,-7.15916,-6.23136,3.48009,2.37992,-0.0407928,0.0380958,-0.382541,-0.000613896,-0.000700051,8.69748e-05
4.361,0.426242,0.00426508,0.143874,0.0675128,3.07396,0.476464,-0.0103021,-0.00612694,-0.0168351,-0.352511,0.338487,0.415457,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0444096,0.690811,1.47191,0.126385,-5.35641,-0.592158,1.91126,-9.88483,-7.15168,-6.19974,3.47379,2.37805,-0.040618,0.0378931,-0.382666,-0.000610577,-0.000697232,8.66978e-05
4.362,0.426232,0.00425859,0.143858,0.0671948,3.07429,0.476829,-0.010277,-0.00615,-0.0167794,-0.350339,0.337644,0.412256,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0441736,0.690998,1.4716,0.125763,-5.35606,-0.59192,1.9009,-9.8906,-7.14423,-6.16827,3.46747,2.37619,-0.0404434,0.0376917,-0.382791,-0.000607278,-0.000694418,8.64208e-05
4.363,0.426222,0.00425208,0.143842,0.0668789,3.07461,0.47719,-0.0102519,-0.00617281,-0.0167238,-0.348178,0.336804,0.40907,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0439387,0.691185,1.47128,0.125145,-5.35571,-0.591683,1.89059,-9.89638,-7.1368,-6.13694,3.46116,2.37433,-0.040269,0.0374916,-0.382916,-0.000603998,-0.000691609,8.61439e-05
4.364,0.426212,0.00424554,0.143826,0.0665649,3.07494,0.477549,-0.0102267,-0.00619535,-0.0166682,-0.346028,0.335966,0.405899,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.043705,0.691371,1.47097,0.124529,-5.35537,-0.591445,1.88033,-9.90214,-7.1294,-6.10576,3.45484,2.37248,-0.0400949,0.0372928,-0.383039,-0.000600739,-0.000688805,8.5867e-05
4.365,0.426202,0.00423899,0.14381,0.0662529,3.07526,0.477905,-0.0102016,-0.00621764,-0.0166127,-0.343889,0.33513,0.402743,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0434725,0.691557,1.47066,0.123917,-5.35502,-0.591208,1.87011,-9.9079,-7.12202,-6.07473,3.44852,2.37063,-0.0399211,0.0370953,-0.383161,-0.0005975,-0.000686007,8.55901e-05
4.366,0.426193,0.00423243,0.143794,0.0659429,3.07558,0.478257,-0.0101765,-0.00623968,-0.0165573,-0.341761,0.334296,0.399602,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0432412,0.691742,1.47035,0.123308,-5.35468,-0.590971,1.85994,-9.91365,-7.11465,-6.04384,3.44219,2.36878,-0.0397475,0.0368991,-0.383283,-0.00059428,-0.000683213,8.53133e-05
4.367,0.426183,0.00422584,0.143779,0.0656348,3.0759,0.478607,-0.0101514,-0.00626146,-0.016502,-0.339644,0.333464,0.396476,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.043011,0.691927,1.47004,0.122702,-5.35433,-0.590735,1.84981,-9.9194,-7.10731,-6.01309,3.43587,2.36694,-0.0395741,0.0367041,-0.383404,-0.00059108,-0.000680425,8.50366e-05
4.368,0.426173,0.00421924,0.143763,0.0653287,3.07622,0.478954,-0.0101263,-0.00628299,-0.0164467,-0.337538,0.332635,0.393364,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0427821,0.692112,1.46974,0.122099,-5.35399,-0.590498,1.83973,-9.92513,-7.1,-5.98249,3.42953,2.3651,-0.039401,0.0365103,-0.383524,-0.000587899,-0.000677642,8.476e-05
4.369,0.426163,0.00421261,0.143747,0.0650245,3.07654,0.479298,-0.0101013,-0.00630426,-0.0163916,-0.335442,0.331807,0.390267,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0425543,0.692296,1.46943,0.121499,-5.35365,-0.590262,1.82969,-9.93087,-7.0927,-5.95202,3.4232,2.36326,-0.0392281,0.0363179,-0.383644,-0.000584738,-0.000674864,8.44834e-05
4.37,0.426154,0.00420598,0.143732,0.0647223,3.07686,0.47964,-0.0100762,-0.00632529,-0.0163365,-0.333358,0.330982,0.387184,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0423276,0.692481,1.46912,0.120903,-5.3533,-0.590026,1.8197,-9.93659,-7.08542,-5.9217,3.41686,2.36143,-0.0390555,0.0361266,-0.383762,-0.000581596,-0.000672092,8.4207e-05
4.371,0.426144,0.00419932,0.143716,0.0644219,3.07718,0.479978,-0.0100512,-0.00634607,-0.0162815,-0.331284,0.330158,0.384116,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0421022,0.692665,1.46882,0.120309,-5.35296,-0.58979,1.80975,-9.94231,-7.07817,-5.89152,3.41052,2.3596,-0.0388832,0.0359367,-0.38388,-0.000578473,-0.000669325,8.39307e-05
4.372,0.426134,0.00419265,0.143701,0.0641235,3.0775,0.480313,-0.0100261,-0.0063666,-0.0162266,-0.329221,0.329337,0.381063,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0418778,0.692848,1.46851,0.119718,-5.35262,-0.589554,1.79984,-9.94802,-7.07094,-5.86148,3.40418,2.35778,-0.0387111,0.0357479,-0.383997,-0.00057537,-0.000666563,8.36545e-05
4.373,0.426125,0.00418596,0.143686,0.0638269,3.07781,0.480646,-0.0100011,-0.00638688,-0.0161717,-0.327169,0.328517,0.378024,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0416546,0.693031,1.46821,0.11913,-5.35228,-0.589319,1.78998,-9.95373,-7.06373,-5.83159,3.39784,2.35596,-0.0385392,0.0355604,-0.384114,-0.000572286,-0.000663806,8.33785e-05
4.374,0.426115,0.00417925,0.14367,0.0635322,3.07813,0.480976,-0.00997607,-0.00640692,-0.016117,-0.325127,0.3277,0.374999,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0414326,0.693214,1.46791,0.118546,-5.35194,-0.589083,1.78017,-9.95943,-7.05654,-5.80183,3.39149,2.35414,-0.0383677,0.0353741,-0.384229,-0.00056922,-0.000661055,8.31026e-05
4.375,0.426106,0.00417253,0.143655,0.0632394,3.07844,0.481303,-0.00995108,-0.00642672,-0.0160623,-0.323096,0.326885,0.371989,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0412117,0.693397,1.4676,0.117964,-5.3516,-0.588848,1.7704,-9.96512,-7.04937,-5.77221,3.38514,2.35233,-0.0381963,0.035189,-0.384344,-0.000566174,-0.000658309,8.28268e-05
4.376,0.426096,0.00416579,0.14364,0.0629485,3.07876,0.481627,-0.0099261,-0.00644627,-0.0160078,-0.321075,0.326071,0.368993,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0409919,0.693579,1.4673,0.117385,-5.35126,-0.588613,1.76067,-9.9708,-7.04222,-5.74272,3.37879,2.35052,-0.0380253,0.0350051,-0.384458,-0.000563146,-0.000655568,8.25512e-05
4.377,0.426086,0.00415904,0.143625,0.0626594,3.07907,0.481949,-0.00990113,-0.00646559,-0.0159533,-0.319065,0.32526,0.366011,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0407733,0.693761,1.467,0.116809,-5.35092,-0.588378,1.75098,-9.97648,-7.0351,-5.71338,3.37244,2.34872,-0.0378545,0.0348225,-0.384571,-0.000560137,-0.000652833,8.22758e-05
4.378,0.426077,0.00415227,0.14361,0.0623722,3.07938,0.482268,-0.00987618,-0.00648466,-0.0158989,-0.317065,0.324451,0.363044,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0405558,0.693942,1.4667,0.116237,-5.35059,-0.588143,1.74134,-9.98215,-7.02799,-5.68417,3.36609,2.34692,-0.037684,0.034641,-0.384684,-0.000557146,-0.000650103,8.20006e-05
4.379,0.426067,0.00414548,0.143595,0.0620868,3.07969,0.482584,-0.00985125,-0.0065035,-0.0158446,-0.315075,0.323643,0.36009,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0403394,0.694123,1.4664,0.115667,-5.35025,-0.587909,1.73175,-9.98781,-7.02091,-5.6551,3.35973,2.34512,-0.0375138,0.0344607,-0.384796,-0.000554175,-0.000647379,8.17256e-05
4.38,0.426058,0.00413868,0.14358,0.0618032,3.08,0.482897,-0.00982634,-0.0065221,-0.0157904,-0.313096,0.322838,0.357151,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0401241,0.694304,1.4661,0.1151,-5.34991,-0.587675,1.72219,-9.99347,-7.01384,-5.62616,3.35338,2.34333,-0.0373438,0.0342816,-0.384907,-0.000551221,-0.00064466,8.14507e-05
4.381,0.426049,0.00413187,0.143565,0.0615214,3.08031,0.483208,-0.00980144,-0.00654046,-0.0157363,-0.311127,0.322034,0.354225,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.03991,0.694485,1.4658,0.114536,-5.34958,-0.587441,1.71268,-9.99912,-7.0068,-5.59736,3.34702,2.34154,-0.0371741,0.0341037,-0.385017,-0.000548286,-0.000641947,8.11761e-05
4.382,0.426039,0.00412504,0.14355,0.0612415,3.08062,0.483516,-0.00977657,-0.00655859,-0.0156823,-0.309168,0.321233,0.351314,0.43,0,0.15,0,-3.14159,0,0,0,0,0,0,0,-0.0396969,0.694665,1.46551,0.113974,-5.34924,-0.587207,1.70321,-10.0048,-6.99977,-5.56869,3.34066,2.33976,-0.0370047,0.033927,-0.385127,-0.000545369,-0.000639239,8.09017e-05
