t,p1,p2,p3,p4,p5,p6,v1,v2,v3,v4,v5,v6,pc1,pc2,pc3,pc4,pc5,pc6,vc1,vc2,vc3,vc4,vc5,vc6,j1,j2,j3,j4,j5,j6,t1,t2,t3,t4,t5,t6,Fx,Fy,Fz,Mx,My,Mz
8.545,0.427068,0.0119528,-0.00209038,0.0071107,-3.1299,0.144249,-0.000144078,0.00026158,0.0568192,0.00491367,-0.00765552,-0.0533167,0.43,0,0.0189984,0,-3.14159,0,0,0,0,0,0,0,0.0249038,1.07157,1.39152,0.00898001,-5.59323,-0.126345,-6.23158,-15.1979,0.403571,-1.45532,2.90054,0.438683,11.6819,-14.4561,-1.14457,0.873718,0.849647,0.0107674
8.546,0.427072,0.0119503,-0.00203026,0.00710477,-3.12993,0.144205,0.000131991,8.36933e-05,0.0570264,0.0042323,-0.00884202,-0.0527601,0.43,0,0.0191069,0,-3.14159,0,0,0,0,0,0,0,0.0248988,1.07141,1.39158,0.00897553,-5.59315,-0.126302,-6.2195,-15.2222,0.429143,-1.42808,2.94433,0.438656,11.7276,-14.4269,-1.21997,0.874431,0.853253,0.0106755
8.547,0.427077,0.0119474,-0.00196938,0.00710045,-3.12995,0.144157,0.000407244,-9.99746e-05,0.0572683,0.00369489,-0.00982401,-0.0524308,0.43,0,0.0192154,0,-3.14159,0,0,0,0,0,0,0,0.0248924,1.07124,1.39164,0.00897315,-5.59307,-0.126258,-6.20365,-15.2445,0.46989,-1.40708,2.96955,0.438631,11.7724,-14.3976,-1.29437,0.875108,0.856785,0.0105837
8.548,0.42709,0.0119607,-0.00190786,0.00715158,-3.13001,0.144045,0.00119983,0.000736725,0.0575358,0.00667522,-0.0127918,-0.0561705,0.43,0,0.0193241,0,-3.14159,0,0,0,0,0,0,0,0.0248907,1.07107,1.39169,0.00906548,-5.59301,-0.126219,-6.22724,-15.3084,0.577172,-1.59512,3.05502,0.438379,11.8126,-14.4344,-1.28647,0.880691,0.859509,0.0105012
8.549,0.427076,0.0119659,-0.00184612,0.00717879,-3.12995,0.14397,0.000251068,0.00101815,0.0578001,0.00796547,-0.00827512,-0.0573638,0.43,0,0.0194329,0,-3.14159,0,0,0,0,0,0,0,0.0248924,1.0709,1.39175,0.00909668,-5.59284,-0.126166,-6.24901,-15.2386,0.505068,-1.63623,2.88715,0.437497,11.7117,-14.3088,-1.27719,0.872637,0.851643,0.0105314
8.55,0.427069,0.0119563,-0.00178574,0.00714645,-3.12993,0.143971,-0.000193452,0.000352481,0.0579623,0.00543294,-0.00687524,-0.0537283,0.43,0,0.0195418,0,-3.14159,0,0,0,0,0,0,0,0.0248887,1.07073,1.39183,0.00904199,-5.59273,-0.126127,-6.22933,-15.1918,0.415974,-1.48838,2.86703,0.43792,11.7708,-14.2896,-1.26929,0.873802,0.855774,0.0104244
8.551,0.427074,0.0119534,-0.0017246,0.00713716,-3.12997,0.14393,0.000118021,0.00014806,0.0581614,0.0045082,-0.00845941,-0.0528786,0.43,0,0.0196509,0,-3.14159,0,0,0,0,0,0,0,0.0248843,1.07055,1.3919,0.00903326,-5.59265,-0.126084,-6.21844,-15.2042,0.423737,-1.45076,2.93467,0.437918,11.8159,-14.2628,-1.26131,0.874273,0.858933,0.0103303
8.552,0.427078,0.0119506,-0.00166266,0.00713142,-3.12999,0.143885,0.000395,-3.63586e-05,0.0583991,0.00386434,-0.00962117,-0.0523998,0.43,0,0.0197601,0,-3.14159,0,0,0,0,0,0,0,0.0248787,1.07038,1.39196,0.0090291,-5.59257,-0.12604,-6.20459,-15.2153,0.449191,-1.4253,2.97327,0.437895,11.8598,-14.2358,-1.25339,0.874699,0.862009,0.010237
8.553,0.427092,0.0119585,-0.00160005,0.00716278,-3.13005,0.143796,0.00120748,0.000461419,0.0586638,0.00559161,-0.0128509,-0.054739,0.43,0,0.0198694,0,-3.14159,0,0,0,0,0,0,0,0.024875,1.07021,1.39202,0.00909065,-5.59252,-0.126001,-6.21365,-15.2699,0.544977,-1.54583,3.07299,0.437824,11.9175,-14.2947,-1.24611,0.881942,0.865985,0.0102403
8.554,0.42709,0.0119702,-0.00153696,0.00720923,-3.13005,0.143699,0.00101204,0.00116597,0.0589415,0.00815923,-0.0115319,-0.0573467,0.43,0,0.0199788,0,-3.14159,0,0,0,0,0,0,0,0.0248774,1.07004,1.39207,0.00916244,-5.5924,-0.125958,-6.24702,-15.2529,0.551053,-1.68033,3.01172,0.437309,11.9678,-14.4046,-1.23749,0.893621,0.87209,0.0100612
8.555,0.427079,0.0119729,-0.00147461,0.00722111,-3.13001,0.143655,0.000258269,0.00126483,0.0591557,0.00839278,-0.0083115,-0.0565373,0.43,0,0.0200884,0,-3.14159,0,0,0,0,0,0,0,0.0248803,1.06986,1.39214,0.00917289,-5.59225,-0.125918,-6.26649,-15.1878,0.462849,-1.67246,2.90999,0.437242,12.0447,-14.5457,-1.22912,0.908317,0.880521,0.00947322
8.556,0.427069,0.0119763,-0.00141304,0.00723246,-3.12998,0.143608,-0.000396875,0.00140103,0.0593077,0.00857878,-0.00595362,-0.0559531,0.43,0,0.0201981,0,-3.14159,0,0,0,0,0,0,0,0.0248843,1.06968,1.39222,0.00918474,-5.59212,-0.125876,-6.28909,-15.1281,0.350959,-1.66852,2.86109,0.436999,12.1241,-14.6897,-1.22088,0.923272,0.889164,0.00884037
8.557,0.427058,0.0119809,-0.00135203,0.00724584,-3.12995,0.143558,-0.00103222,0.00160099,0.0594144,0.00888036,-0.00391514,-0.0555342,0.43,0,0.020308,0,-3.14159,0,0,0,0,0,0,0,0.0248898,1.06951,1.3923,0.00920042,-5.59199,-0.125833,-6.3163,-15.074,0.223461,-1.6734,2.83711,0.436696,12.2034,-14.8337,-1.21275,0.938186,0.897795,0.00820256
8.558,0.427047,0.0119862,-0.00129146,0.00725976,-3.12992,0.14351,-0.00165817,0.00183431,0.0594871,0.00919685,-0.00200874,-0.0551081,0.43,0,0.020418,0,-3.14159,0,0,0,0,0,0,0,0.0248968,1.06933,1.39238,0.00921699,-5.59187,-0.125789,-6.34726,-15.0293,0.0909462,-1.68013,2.82473,0.436363,12.2812,-14.9754,-1.20474,0.952886,0.906287,0.00756857
8.559,0.427041,0.0119875,-0.00123108,0.00725332,-3.12992,0.143473,-0.00193193,0.00179668,0.0595433,0.00821405,-0.00156002,-0.0539417,0.43,0,0.0205281,0,-3.14159,0,0,0,0,0,0,0,0.0249035,1.06915,1.39246,0.0092056,-5.59177,-0.125737,-6.36884,-15.0237,0.00219977,-1.62601,2.85896,0.435668,12.319,-14.9389,-1.1975,0.952398,0.908765,0.00740298
8.56,0.427043,0.0119861,-0.0011699,0.00723568,-3.12994,0.143453,-0.00169602,0.0015986,0.0596461,0.00658959,-0.00281748,-0.0518193,0.43,0,0.0206383,0,-3.14159,0,0,0,0,0,0,0,0.0249082,1.06898,1.39253,0.00918149,-5.59169,-0.125692,-6.37824,-15.0706,0.00621453,-1.54794,2.92509,0.435572,12.3518,-14.9013,-1.19026,0.951738,0.910925,0.00733947
8.561,0.427045,0.0119841,-0.00110781,0.00721989,-3.12996,0.14343,-0.00143993,0.00137032,0.0597996,0.00518392,-0.00370521,-0.0499992,0.43,0,0.0207487,0,-3.14159,0,0,0,0,0,0,0,0.0249106,1.0688,1.39259,0.00915932,-5.5916,-0.125649,-6.37933,-15.1284,0.0495955,-1.47863,2.95481,0.435558,12.3812,-14.862,-1.18304,0.950908,0.912837,0.00728201
8.562,0.427048,0.0119819,-0.00104497,0.00720828,-3.12997,0.143402,-0.00118709,0.00114463,0.059991,0.0041284,-0.00428218,-0.0486264,0.43,0,0.0208591,0,-3.14159,0,0,0,0,0,0,0,0.0249105,1.06863,1.39265,0.00914288,-5.59149,-0.125608,-6.37304,-15.1904,0.116986,-1.42584,2.95795,0.435635,12.4261,-14.9196,-1.29551,0.953697,0.912855,0.00721953
8.563,0.427047,0.0119825,-0.000981788,0.00721168,-3.12997,0.143354,-0.0011481,0.00111046,0.0601912,0.00408296,-0.00385186,-0.0485802,0.43,0,0.0209698,0,-3.14159,0,0,0,0,0,0,0,0.02491,1.06846,1.39271,0.00914728,-5.59137,-0.125563,-6.3708,-15.2381,0.169219,-1.42141,2.92359,0.435435,12.4441,-14.8755,-1.35933,0.952621,0.914409,0.00719719
8.564,0.427047,0.0119829,-0.000918535,0.00721521,-3.12997,0.143308,-0.00109056,0.00106692,0.0603836,0.00404789,-0.00356923,-0.0484337,0.43,0,0.0210805,0,-3.14159,0,0,0,0,0,0,0,0.0249088,1.06829,1.39276,0.0091522,-5.59126,-0.125521,-6.36657,-15.2865,0.21861,-1.4185,2.89746,0.435392,12.4725,-14.8865,-1.41908,0.953363,0.914552,0.00708682
8.565,0.427047,0.0119835,-0.000855266,0.00722002,-3.12997,0.143258,-0.00104124,0.00103855,0.0605649,0.00409619,-0.00335962,-0.0485435,0.43,0,0.0211914,0,-3.14159,0,0,0,0,0,0,0,0.0249074,1.06812,1.39282,0.0091594,-5.59114,-0.125477,-6.36202,-15.3321,0.258866,-1.42083,2.87922,0.435237,12.5013,-14.9005,-1.47982,0.954223,0.914726,0.00703528
8.566,0.427047,0.0119841,-0.000791993,0.00722479,-3.12997,0.143206,-0.000983187,0.00101003,0.060735,0.00413856,-0.00331132,-0.048721,0.43,0,0.0213024,0,-3.14159,0,0,0,0,0,0,0,0.0249057,1.06794,1.39288,0.00916701,-5.59103,-0.125433,-6.35703,-15.3749,0.290295,-1.42409,2.87243,0.43505,12.5181,-14.8571,-1.54188,0.953158,0.916251,0.00702958
8.567,0.427046,0.011985,-0.000728688,0.00723088,-3.12997,0.143155,-0.000942912,0.00100306,0.0608965,0.00426101,-0.00329987,-0.048878,0.43,0,0.0214135,0,-3.14159,0,0,0,0,0,0,0,0.024904,1.06777,1.39294,0.00917679,-5.59092,-0.12539,-6.35286,-15.4124,0.310594,-1.43203,2.87248,0.434955,12.5343,-14.8121,-1.60266,0.951996,0.917682,0.00693849
8.568,0.427046,0.0119859,-0.000665302,0.00723686,-3.12998,0.143104,-0.000901297,0.000998681,0.0610529,0.0043687,-0.00338921,-0.0490368,0.43,0,0.0215248,0,-3.14159,0,0,0,0,0,0,0,0.0249024,1.06759,1.393,0.00918673,-5.59081,-0.125347,-6.34905,-15.4457,0.323042,-1.43996,2.88032,0.434851,12.5664,-14.8294,-1.66345,0.953003,0.917998,0.0068513
8.569,0.427046,0.0119869,-0.000601775,0.00724265,-3.12998,0.143051,-0.00086071,0.000996737,0.0612084,0.00445819,-0.00354221,-0.0492723,0.43,0,0.0216362,0,-3.14159,0,0,0,0,0,0,0,0.0249009,1.06741,1.39307,0.00919662,-5.5907,-0.125303,-6.34578,-15.4745,0.329338,-1.44747,2.89321,0.434662,12.595,-14.8337,-1.70461,0.953535,0.918645,0.00685666
8.57,0.427048,0.0119883,-0.000538074,0.00724895,-3.13,0.143001,-0.000693925,0.00102578,0.061365,0.00457388,-0.00429327,-0.0493148,0.43,0,0.0217477,0,-3.14159,0,0,0,0,0,0,0,0.0248995,1.06724,1.39313,0.00920915,-5.59061,-0.125264,-6.34372,-15.5083,0.343325,-1.46063,2.92866,0.434723,12.6848,-14.9602,-1.69291,0.966556,0.926487,0.00684606
8.571,0.427043,0.0119907,-0.000474126,0.00726124,-3.12999,0.142941,-0.000921687,0.00110824,0.0615273,0.00505898,-0.00337909,-0.05,0.43,0,0.0218594,0,-3.14159,0,0,0,0,0,0,0,0.0248989,1.06706,1.3932,0.00922622,-5.59049,-0.125217,-6.34598,-15.5064,0.312755,-1.48251,2.90922,0.434316,12.7166,-14.9228,-1.68101,0.965836,0.928616,0.00673856
8.572,0.427045,0.0119903,-0.000409825,0.00726155,-3.13,0.142889,-0.000770778,0.00101596,0.0617015,0.0047605,-0.00412627,-0.0501109,0.43,0,0.0219711,0,-3.14159,0,0,0,0,0,0,0,0.0248965,1.06688,1.39327,0.00922933,-5.59039,-0.125169,-6.33807,-15.5266,0.318515,-1.47325,2.94467,0.433995,12.6675,-14.7987,-1.67008,0.957405,0.921985,0.00703946
8.573,0.427045,0.0119913,-0.000345157,0.0072688,-3.13001,0.14284,-0.000722154,0.00101456,0.061888,0.00491659,-0.0044196,-0.0500434,0.43,0,0.0220831,0,-3.14159,0,0,0,0,0,0,0,0.0248941,1.0667,1.39333,0.00924197,-5.59028,-0.125132,-6.33282,-15.5338,0.313348,-1.48529,2.96377,0.434191,12.6935,-14.7841,-1.6893,0.957181,0.922963,0.00690427
8.574,0.427043,0.0119956,-0.000280133,0.00728823,-3.13001,0.142768,-0.00077146,0.00122191,0.062085,0.00582844,-0.0042333,-0.051425,0.43,0,0.0221951,0,-3.14159,0,0,0,0,0,0,0,0.0248933,1.06652,1.3934,0.00927267,-5.59017,-0.125084,-6.33801,-15.5316,0.300772,-1.53609,2.96448,0.433682,12.6321,-14.6566,-1.67803,0.948438,0.915729,0.00711254
8.575,0.427044,0.0119935,-0.00021498,0.0072809,-3.13003,0.142734,-0.00066376,0.00101429,0.0622777,0.00500188,-0.00483215,-0.0503468,0.43,0,0.0223072,0,-3.14159,0,0,0,0,0,0,0,0.0248912,1.06633,1.39347,0.0092632,-5.59007,-0.125043,-6.32869,-15.5364,0.296768,-1.49653,2.99438,0.433821,12.6671,-14.6256,-1.66629,0.948117,0.918191,0.00707495
8.576,0.427044,0.0119949,-0.000149168,0.00728982,-3.13003,0.142682,-0.000659885,0.001039,0.0624998,0.00524791,-0.00483177,-0.0504279,0.43,0,0.0224195,0,-3.14159,0,0,0,0,0,0,0,0.0248892,1.06615,1.39354,0.00927769,-5.58996,-0.125004,-6.32566,-15.5298,0.292054,-1.51152,2.99623,0.4339,12.6878,-14.6053,-1.65371,0.948744,0.921106,0.00666476
8.577,0.427044,0.0119958,-8.30602e-05,0.00729577,-3.13004,0.142623,-0.000616801,0.00102975,0.0627265,0.00529205,-0.00500606,-0.0509435,0.43,0,0.022532,0,-3.14159,0,0,0,0,0,0,0,0.0248872,1.06597,1.3936,0.00928819,-5.58985,-0.124955,-6.32225,-15.5234,0.290467,-1.51713,3.00348,0.433428,12.651,-14.5002,-1.65821,0.941386,0.915054,0.00678061
8.578,0.427043,0.0119975,-1.66154e-05,0.00730514,-3.13004,0.142566,-0.000639874,0.00106666,0.0629601,0.00554849,-0.00488059,-0.051331,0.43,0,0.0226445,0,-3.14159,0,0,0,0,0,0,0,0.0248855,1.06578,1.39367,0.00930311,-5.58974,-0.124911,-6.32093,-15.5093,0.282375,-1.53208,2.99964,0.433205,12.6121,-14.393,-1.64734,0.934236,0.909672,0.00708539
8.579,0.427043,0.0120002,5.0113e-05,0.00731755,-3.13005,0.142509,-0.000552358,0.00117189,0.0631969,0.00597982,-0.00522808,-0.0516927,0.43,0,0.0227572,0,-3.14159,0,0,0,0,0,0,0,0.0248842,1.0656,1.39374,0.00932423,-5.58963,-0.12487,-6.32251,-15.502,0.285059,-1.55997,3.01168,0.433195,12.5489,-14.2663,-1.63639,0.925637,0.902499,0.00703346
8.58,0.427043,0.0119991,0.000116989,0.00731511,-3.13006,0.142468,-0.000573953,0.00103198,0.0634281,0.00545019,-0.00516846,-0.0510044,0.43,0,0.02287,0,-3.14159,0,0,0,0,0,0,0,0.0248826,1.06541,1.39381,0.00932061,-5.58951,-0.124828,-6.31716,-15.4845,0.272401,-1.53218,3.01185,0.433146,12.5848,-14.2396,-1.62503,0.925561,0.905108,0.00701419
8.581,0.427042,0.0120002,0.000184327,0.00732181,-3.13006,0.142418,-0.000560567,0.001035,0.0636737,0.00552919,-0.0051692,-0.0509617,0.43,0,0.0229829,0,-3.14159,0,0,0,0,0,0,0,0.0248809,1.06522,1.39387,0.00933163,-5.5894,-0.124787,-6.31529,-15.469,0.269498,-1.53813,3.0096,0.43313,12.6078,-14.228,-1.6128,0.926634,0.908307,0.00683265
8.582,0.427045,0.0120088,0.000251872,0.0073536,-3.13008,0.142337,-0.0003769,0.00150621,0.063917,0.00717917,-0.00586247,-0.0528612,0.43,0,0.0230959,0,-3.14159,0,0,0,0,0,0,0,0.0248821,1.06504,1.39394,0.00938459,-5.58929,-0.124745,-6.33352,-15.4688,0.28491,-1.6358,3.0319,0.432818,12.6245,-14.2506,-1.60185,0.930465,0.909499,0.00680731
8.583,0.42704,0.0120155,0.000319314,0.00737767,-3.13007,0.14227,-0.000670047,0.00183541,0.0641385,0.00824027,-0.00460061,-0.0537198,0.43,0,0.0232091,0,-3.14159,0,0,0,0,0,0,0,0.0248857,1.06485,1.39401,0.00941935,-5.58916,-0.124701,-6.35543,-15.4341,0.244006,-1.68751,2.99399,0.432434,12.6368,-14.2683,-1.59095,0.933891,0.910388,0.0067824
8.584,0.427033,0.0120208,0.000386415,0.00739332,-3.13005,0.142217,-0.00106336,0.00205196,0.0643246,0.0087062,-0.0031094,-0.0536996,0.43,0,0.0233224,0,-3.14159,0,0,0,0,0,0,0,0.0248908,1.06466,1.39408,0.00943983,-5.58903,-0.124658,-6.37843,-15.3932,0.177662,-1.70505,2.95946,0.432122,12.6466,-14.2831,-1.58015,0.937079,0.911106,0.00675833
8.585,0.427025,0.0120256,0.000453174,0.007405,-3.13002,0.14217,-0.00150404,0.00222466,0.0644776,0.00889289,-0.00157637,-0.0532573,0.43,0,0.0234359,0,-3.14159,0,0,0,0,0,0,0,0.0248973,1.06447,1.39415,0.0094536,-5.58889,-0.124615,-6.40299,-15.3522,0.0945596,-1.70703,2.93309,0.431841,12.6545,-14.296,-1.56944,0.940083,0.911697,0.00673462
8.586,0.427016,0.0120303,0.000519628,0.00741482,-3.13,0.142127,-0.00196871,0.00238217,0.0646017,0.0089508,-4.05328e-05,-0.0526132,0.43,0,0.0235494,0,-3.14159,0,0,0,0,0,0,0,0.0249047,1.06428,1.39423,0.00946413,-5.58876,-0.124572,-6.42898,-15.3153,0.00219197,-1.70193,2.91336,0.43157,12.6607,-14.307,-1.55885,0.942921,0.912173,0.00671095
8.587,0.427006,0.0120351,0.000585821,0.0074236,-3.12998,0.142087,-0.00243974,0.00253244,0.0647017,0.0089404,0.00148357,-0.0518643,0.43,0,0.0236631,0,-3.14159,0,0,0,0,0,0,0,0.0249129,1.06409,1.39431,0.00947278,-5.58862,-0.124529,-6.45584,-15.2861,-0.0925273,-1.69312,2.89783,0.431304,12.6653,-14.3162,-1.54837,0.945594,0.912535,0.00668714
8.588,0.427002,0.0120375,0.000651895,0.0074193,-3.12998,0.142057,-0.00254866,0.0025235,0.064788,0.00810846,0.00150028,-0.0504792,0.43,0,0.0237769,0,-3.14159,0,0,0,0,0,0,0,0.024921,1.0639,1.39439,0.00946515,-5.58851,-0.124485,-6.47619,-15.2949,-0.143685,-1.64987,2.93132,0.431046,12.6919,-14.2835,-1.53788,0.944876,0.914468,0.00663826
8.589,0.427004,0.0120354,0.000718757,0.0073975,-3.13,0.142044,-0.00223749,0.00223353,0.0649183,0.00622928,0.000128357,-0.0481096,0.43,0,0.0238909,0,-3.14159,0,0,0,0,0,0,0,0.0249263,1.06372,1.39446,0.00943404,-5.58841,-0.124442,-6.47971,-15.3464,-0.116137,-1.5584,2.98841,0.431036,12.716,-14.2482,-1.60344,0.944247,0.916574,0.00660266
8.59,0.427005,0.0120347,0.00078644,0.00738743,-3.13,0.142019,-0.00205561,0.002052,0.065092,0.00520523,-0.00032584,-0.0466799,0.43,0,0.0240049,0,-3.14159,0,0,0,0,0,0,0,0.0249295,1.06353,1.39452,0.00941881,-5.5883,-0.124401,-6.47964,-15.3942,-0.0728012,-1.50674,2.99595,0.43107,12.7304,-14.2617,-1.59276,0.947396,0.917435,0.00660087
8.591,0.427005,0.0120345,0.000854575,0.00738313,-3.13001,0.141983,-0.0019158,0.00191123,0.0652831,0.00460796,-0.000467193,-0.0459737,0.43,0,0.0241191,0,-3.14159,0,0,0,0,0,0,0,0.024931,1.06334,1.39458,0.00941183,-5.58817,-0.124357,-6.4754,-15.4408,-0.022619,-1.47611,2.98578,0.430978,12.7422,-14.2376,-1.58177,0.947276,0.918328,0.00659043
8.592,0.427005,0.0120345,0.000923005,0.00738249,-3.13001,0.141942,-0.00178403,0.00178809,0.0654809,0.00427811,-0.000553104,-0.0456436,0.43,0,0.0242334,0,-3.14159,0,0,0,0,0,0,0,0.0249308,1.06316,1.39464,0.00941048,-5.58805,-0.124315,-6.46703,-15.4859,0.0289709,-1.4596,2.97205,0.43092,12.7547,-14.1981,-1.64068,0.946143,0.91962,0.00652501
8.593,0.427005,0.0120348,0.00099163,0.00738576,-3.13001,0.141897,-0.00167282,0.00169373,0.0656785,0.00421461,-0.000599292,-0.0456542,0.43,0,0.0243479,0,-3.14159,0,0,0,0,0,0,0,0.0249294,1.06297,1.3947,0.0094152,-5.58792,-0.124274,-6.456,-15.5267,0.0748665,-1.45735,2.95892,0.430901,12.7645,-14.2077,-1.62956,0.948909,0.920152,0.00647163
8.594,0.427006,0.0120351,0.0010604,0.00739068,-3.13001,0.141845,-0.00154736,0.00160616,0.0658726,0.00425912,-0.000792717,-0.0460455,0.43,0,0.0244625,0,-3.14159,0,0,0,0,0,0,0,0.0249269,1.06278,1.39476,0.00942305,-5.5878,-0.12423,-6.44257,-15.5646,0.115551,-1.46224,2.95445,0.43074,12.7776,-14.1806,-1.61807,0.948384,0.921282,0.00649572
8.595,0.427006,0.0120357,0.00112929,0.00739805,-3.13002,0.141791,-0.0014401,0.0015412,0.0660623,0.00445474,-0.00100522,-0.0465097,0.43,0,0.0245771,0,-3.14159,0,0,0,0,0,0,0,0.0249237,1.0626,1.39482,0.00943484,-5.58768,-0.124188,-6.42835,-15.5964,0.146392,-1.47553,2.95508,0.430694,12.7908,-14.1766,-1.60695,0.949853,0.922243,0.00649558
8.596,0.427006,0.0120362,0.00119835,0.00740629,-3.13002,0.141736,-0.00133379,0.00148128,0.0662505,0.00469253,-0.00129454,-0.0470622,0.43,0,0.024692,0,-3.14159,0,0,0,0,0,0,0,0.0249199,1.06241,1.39489,0.00944828,-5.58756,-0.124146,-6.41344,-15.6233,0.1703,-1.4918,2.96175,0.430642,12.8011,-14.1907,-1.5961,0.952852,0.922889,0.00646818
8.597,0.427007,0.0120367,0.00126757,0.00741397,-3.13003,0.141679,-0.00120396,0.00141611,0.0664372,0.00488021,-0.00176276,-0.0477057,0.43,0,0.0248069,0,-3.14159,0,0,0,0,0,0,0,0.0249159,1.06222,1.39495,0.00946149,-5.58744,-0.124102,-6.39834,-15.6472,0.18994,-1.50677,2.97775,0.430487,12.8189,-14.1727,-1.58505,0.953067,0.924296,0.00647004
8.598,0.427007,0.0120373,0.00133703,0.00742267,-3.13004,0.141621,-0.00109851,0.0013661,0.0666271,0.0051202,-0.00216819,-0.0483226,0.43,0,0.024922,0,-3.14159,0,0,0,0,0,0,0,0.0249118,1.06202,1.39502,0.00947618,-5.58732,-0.124059,-6.38417,-15.6645,0.202882,-1.52421,2.99319,0.430383,12.8381,-14.1552,-1.57409,0.953282,0.925832,0.00648687
8.599,0.427008,0.012038,0.00140675,0.00743161,-3.13005,0.141565,-0.00100676,0.0013236,0.0668217,0.00535979,-0.00254411,-0.0488044,0.43,0,0.0250372,0,-3.14159,0,0,0,0,0,0,0,0.0249077,1.06183,1.39509,0.0094912,-5.58721,-0.124018,-6.37111,-15.6762,0.21116,-1.54144,3.00854,0.430366,12.8547,-14.1738,-1.56369,0.956679,0.926848,0.00641351
8.6,0.427008,0.0120384,0.00147676,0.00743871,-3.13006,0.141508,-0.000894371,0.00126421,0.067022,0.0054691,-0.00302628,-0.0493328,0.43,0,0.0251525,0,-3.14159,0,0,0,0,0,0,0,0.0249038,1.06164,1.39515,0.00950376,-5.58709,-0.123974,-6.35853,-15.6853,0.219347,-1.55248,3.02758,0.430177,12.8774,-14.1418,-1.62929,0.956024,0.928869,0.00637117
8.601,0.427012,0.0120371,0.00154724,0.00743844,-3.13008,0.141461,-0.000646085,0.00110171,0.0672392,0.00510891,-0.00403992,-0.0491834,0.43,0,0.0252679,0,-3.14159,0,0,0,0,0,0,0,0.0248992,1.06144,1.39522,0.00950635,-5.58698,-0.123933,-6.34186,-15.7008,0.245158,-1.54138,3.06022,0.430221,12.8955,-14.1631,-1.71261,0.960032,0.930378,0.00633915
8.602,0.427014,0.0120356,0.00161827,0.00743855,-3.13009,0.141411,-0.000421594,0.00093817,0.0674771,0.00479463,-0.00488046,-0.0492389,0.43,0,0.0253835,0,-3.14159,0,0,0,0,0,0,0,0.0248941,1.06125,1.39529,0.0095092,-5.58687,-0.123889,-6.3244,-15.7099,0.273118,-1.53158,3.08215,0.43013,12.9211,-14.1955,-1.80139,0.964887,0.932507,0.00644052
8.603,0.427014,0.0120367,0.00168956,0.00745036,-3.1301,0.14135,-0.000432692,0.000951123,0.067717,0.00523549,-0.00475062,-0.0499996,0.43,0,0.0254992,0,-3.14159,0,0,0,0,0,0,0,0.0248899,1.06105,1.39535,0.0095277,-5.58674,-0.123845,-6.31527,-15.6959,0.271679,-1.55635,3.07404,0.429937,12.9496,-14.167,-1.86826,0.964515,0.93496,0.00642237
8.604,0.42702,0.0120325,0.00176141,0.00743867,-3.13013,0.141312,-3.7111e-05,0.000627095,0.0679762,0.00417181,-0.00631807,-0.0492224,0.43,0,0.025615,0,-3.14159,0,0,0,0,0,0,0,0.024884,1.06086,1.39542,0.00951426,-5.58664,-0.123803,-6.29225,-15.7086,0.316773,-1.51056,3.11717,0.429971,12.9802,-14.1386,-1.93534,0.96421,0.937521,0.00638994
8.605,0.427026,0.0120276,0.00183412,0.00742699,-3.13016,0.141273,0.000386783,0.000277956,0.0682738,0.00317598,-0.00783785,-0.0485826,0.43,0,0.025731,0,-3.14159,0,0,0,0,0,0,0,0.0248762,1.06066,1.39548,0.00950095,-5.58654,-0.12376,-6.26415,-15.7181,0.37731,-1.46782,3.14785,0.430049,13.0102,-14.1102,-2.00156,0.963884,0.94003,0.00635643
8.606,0.427033,0.0120224,0.00190763,0.0074177,-3.13019,0.141229,0.000804481,-6.12444e-05,0.0686031,0.00239284,-0.00922639,-0.0482676,0.43,0,0.025847,0,-3.14159,0,0,0,0,0,0,0,0.0248668,1.06046,1.39554,0.00949127,-5.58643,-0.123718,-6.23236,-15.7201,0.444464,-1.43558,3.16672,0.430126,13.0399,-14.082,-2.06709,0.963558,0.94251,0.00632207
8.607,0.427039,0.0120211,0.00198177,0.00742617,-3.13021,0.141167,0.00109777,-0.000142862,0.0689507,0.00277445,-0.0100546,-0.0491539,0.43,0,0.0259632,0,-3.14159,0,0,0,0,0,0,0,0.024857,1.06026,1.3956,0.00950811,-5.58631,-0.123677,-6.20776,-15.7053,0.498664,-1.46311,3.16525,0.430186,13.0843,-14.1361,-2.05231,0.969626,0.945496,0.00643673
8.608,0.427037,0.0120259,0.00205582,0.00745905,-3.1302,0.141081,0.000927362,0.000171604,0.0692714,0.0046663,-0.00909319,-0.0514982,0.43,0,0.0260795,0,-3.14159,0,0,0,0,0,0,0,0.0248506,1.06006,1.39566,0.00955817,-5.58617,-0.123635,-6.20504,-15.6505,0.486304,-1.5612,3.11687,0.429921,13.1031,-14.1615,-2.13267,0.971659,0.945461,0.00640633
8.609,0.427032,0.0120286,0.00212938,0.00747976,-3.13019,0.141013,0.000516074,0.000327947,0.0695407,0.00567431,-0.00744531,-0.0525062,0.43,0,0.026196,0,-3.14159,0,0,0,0,0,0,0,0.0248467,1.05986,1.39574,0.00958674,-5.58602,-0.123593,-6.20635,-15.5749,0.421754,-1.6065,3.06398,0.429699,13.1414,-14.243,-2.11651,0.980009,0.949477,0.0063895
